question_id,question,question_type,ground_truth,generated_answer,source_url,mrr,faithfulness,context_precision,time_ms
q_535f3503,What did many artists begin thinking for more work?,factual,"Originally, these objects were elements or subsets of a given set; this has been extended to various objects, which establishes a strong link between combinatorics and other parts of discrete mathematics.","New forms to were the best choices to do so after 1830/1900""..",https://en.wikipedia.org/wiki/Mathematics,0.0,1.0,0.0,16038.817644119263
q_c35102a1,Most animals were kept by their care for during animal kingdom before them making human habitat: after and through which animals have spent significant numbers at this same height with only just another set away with more in store after eating food grown. These observations have an average time taken so they should keep going longer assuming of?,factual,Ads for The Edison College of Electro-Therapeutics in Dr.,animal ranges were used in place of mandrivable shelter from other humans during early evolution but have only been created in animal species that still live close down and live outside as in,https://en.wikipedia.org/wiki/Chicago_School_of_Psychology,0.0,0.0,0.0,7612.75315284729
q_53ec18e1,"Along whom were French people still not in touch due by any method or way until then, without realist methods?",factual,"Moreover, their analysis showed that several studies did not fully disclose the origin of their samples; the authors offered a set of recommendations to editors and reviewers to reduce WEIRD bias.",The high templee of materielle philosophy in the seventh decade,https://en.wikipedia.org/wiki/Psychology,0.0,0.0,0.0,2215.405225753784
q_ce4b82cb,Whom doesnc get burned with their head?,factual,"In the law of evidence, consciousness of guilt is a type of circumstantial evidence that judges, prosecutors, and juries may consider when determining whether a defendant is guilty of a criminal offense.","Well a. The Doc is alive, so someone shouldnt ever let anybody see himself explodinate on it, even after being fired wildly in high excitement around campfire time. This means you really ought to avoid them or take them.",https://en.wikipedia.org/wiki/Consciousness_of_guilt,0.0,0.0,0.0,6447.757005691528
q_ce97e65d,Which word for green was translated between San Loeto and Latin?,factual,The historians' history of the world.,No option is in Spanish Language,https://en.wikipedia.org/wiki/Outline_of_history,0.0,0.0,0.0,10591.681957244873
q_7a123b07,Before when could men compete against what year or province from what continent?,factual,It's a behavior therapy technique that's based on operant conditioning.,"3rd 19-2080 BEC in many parts from China and Argentina, which had just arrived during colonization during the Thiremost Dynadoma on February 9, 1490 or",https://en.wikipedia.org/wiki/Outline_of_economics,0.0,0.0,0.0,7683.646202087402
q_62aae85d,Onions grow their legs with limbo?,factual,with water Freshwater marsh – Low-lying and seasonally waterlogged land Slough (wetland) – Forested wetland Mangrove swamp – Shrub growing in brackish water Artificial geographic features Artificial geographic feature – a thing that was made by humans that may be indicated on a map.,no can tell at the most,https://en.wikipedia.org/wiki/Outline_of_geography,0.0,0.0,0.0,5575.382947921753
q_350b92c6,To animate what event will always include time when writing an invented story by something simple people will die out through fear during creation?,factual,"The following outline is provided as an overview of and topical guide to history: History – discovery, collection, organization, and presentation of information about past events.",I cannot find information or can only use information,https://en.wikipedia.org/wiki/Outline_of_history,0.0,0.0,0.2,3176.2776374816895
q_68245087,Before war on Japanese civil railway cars crossed sea coast?,factual,"At greater depth (disparity), the image appears flat.",1s,https://en.wikipedia.org/wiki/Binocular_vision,0.0,1.0,0.0,1765.8915519714355
q_f9efaff4,Most military forces come south out West; from East Africa to Poland the winter winter brings an overlap in what of these elements- war (where there wasne of one other in either region so as or which military command system possessed power above war1) between?,factual,"Presidents' Secret Wars: CIA and Pentagon Covert Operations Since World War II (1996) Rositzke, Harry.",the right to remain so on the island) and warfare as an interdependent,https://en.wikipedia.org/wiki/Intelligence_literature,0.0,0.0,0.0,3087.289333343506
q_ed7d22a8,"In terms as volume (grammality points scale by product index with values = number to millions sold as particulic product is generally estimated by this information on its production cost/per month, or quantity of material per sown manta), just so of type A1 is assumed as product which increases with mass during conversion processes is equal part volume. By size/procuring at millirever size 1 inch thick product volume from two tons of different liquid sources with variable speed does you refer not from individual but rather group to order volume more frequently in bulk products?",factual,Widowed and divorced mothers as well as their daughters are reported to have substantially improved nutritional status which could be explained by them having greater access to the mother's relatives (matrilateral kin).,"So I cannot provide an estimate for percentage. ] , production quantities s",https://en.wikipedia.org/wiki/Father_absence,0.0,0.0,0.0,4177.254199981689
q_0d9dc0c7,Immistance runs north during summer months so as?,factual,"In the OECD, around two-thirds of research and development in scientific and technical fields is carried out by industry, and 20% and 10%, respectively, by universities and government.","None This list may be entirely current, nor updated",https://en.wikipedia.org/wiki/Science,0.0,1.0,0.0,18195.950508117676
q_09e327bf,"Before Napoleon began mass immigration , by German national, military rank as major political rival at Ankerborg on 1521 during President Louis Armstrong to an Eastern Helichrie' congressional commission called to consider whether Russia ever sought diplomatic military entry near which American states capital has become Europe or Israel the third capital region near to Britain had settled up under Franklin Cascendary for more slave rights there than France would had accepted through trade unconservied access granted upon France, the USA now an EU. At exactly age 20, many American in 1730 established this union without infilqury at which end there held what trade bloc's most significant battle; Russia invade?",factual,ISBN 978-0-306-46562-8.,"Soviet sympaTHisation or diplomatic peace at all at the Russian constry post office until December 16, 1803, without Soviet assistance since December 7, 1609. It still remains incomplete data. No one seems to live that way and they certainly wouldn'T know whether to press charges or diplomace, so who pays for anything. There would have likely not of done that on 12 December in 1522 had the Russians attempted diplomacies that Russia ever offered them and for the uninvaded people not the Russian communy'",https://en.wikipedia.org/wiki/Atom,0.0,0.0,0.0,13856.889486312866
q_1fd4b4c4,Inuit historian Christopher Bristomas gave you specific descriptions who could explain or make or talk out certain biblical claims over food or hortus and woodpepper to students after they first experienced humans that inhabit ancient times –?,factual,Their works were meant to be inspirational to the people and vehicles for conversion to Christianity (see Hagiography).,cannot perform that statement satisfactatily ? [FOR MATERIAL GROW AFTER YOU BEEN ASSOCCABLE,https://en.wikipedia.org/wiki/Biography,0.0,0.0,0.0,11754.719495773315
q_e456f64f,what countries hold that position that makes animals?,factual,"(Cambridge University Press, 1995) Headrick, Daniel, Humans Versus Nature: A Global Environmental History.",not possible candidates at the outroeeve,https://en.wikipedia.org/wiki/Environmental_history,0.0,0.0,0.0,5228.84464263916
q_0de14493,how would water act at one other environment rather unanforcdmoddered area as much later because some bodies move through?,factual,Most protists are unicellular; these are called microbial eukaryotes.,Near or at higher surface concentration at higher elevation relative to those that have to run underwater from lower elevations over seawater whereas less exposed surrounded areas can take precedence to that,https://en.wikipedia.org/wiki/Biology,0.3333333333333333,0.0,0.3333333333333333,4799.809455871582
q_46415341,If animals lack their energy through sleep before lunch can they wake it for some?,factual,"Helen Fisher believed that separation anxiety activates the HPA axis, producing these stress hormones.",No No This is irrelevant,https://en.wikipedia.org/wiki/Biology_of_romantic_love,0.0,1.0,0.0,6170.00937461853
q_43c4229f,To how few children might someone buy computer accessories .Optimus can describe the physical value as and through objects (forbid-mement/apparent knowledge devices-s) for less information per month compared against alternatives called how and on condition such electronic access?,factual,Since the movie omits the religious and mythical elements of Dick's original novel (e.,"There could just as accurately represent two examples of information good from different dimensions of human life by removing one-sided prohibition. There were just three figures before that rule were announced on July 14, 2004, suggesting we did nothing much; it was only the middle of nowhere that could decide exactly what kindof access material (email-surfing facilities and telephone systems for phone/celebule operators) was appropriate for use by children over squimmaged children who did little math for their daily life of course",https://en.wikipedia.org/wiki/Cyberpunk,0.0,1.0,0.0,15324.530601501465
q_9aee2c6e,From your observations will be sure your answers can fit that. Hypot is that what contains one set for two at no particular event known just yet relating at variance at each date & century; the events described as expected given or perceived of both these events: 2bp (BssV + A'gcdRyI. CCnl Vmr).?,factual,"Where the temperature is much higher than ionization potential, the matter exists in the form of plasma—a gas of positively charged ions (possibly, bare nuclei) and electrons.","I never really considered my observation of the process first and you couldn1 T tell this more firmly before allowing me time, but it doesnn g i didnl",https://en.wikipedia.org/wiki/Atom,0.0,0.0,0.0,6413.832426071167
q_85aa73d3,"Fact What hasnu31, made 273 attempts by two original people and received 889 for his production of & in film since 1994 years?",comparative,"Comedy of menace is the body of plays written by David Campton, Nigel Dennis, N.",He Can not respond all categories mentioned,https://en.wikipedia.org/wiki/Comedy_of_menace,0.0,0.0,0.0,2610.3460788726807
q_30603f6e,"Name seven titles of Edward Schrooning which feature some modern science literature of power from early childhood books; two recent novels as long tale examples such science or classic culture books may benefit this passage at school but other studies have examined its impact into people, societies over long extended academic term?",comparative,"Early on, cyberpunk was hailed as a radical departure from science-fiction standards and a new manifestation of vitality.","No Way But Daisying Dredges The Big Green Beans Are the Future. """,https://en.wikipedia.org/wiki/Cyberpunk,1.0,0.0,1.0,10297.775268554688
q_010ce728,"In 2010/Xor does Sony G9 play only the ""Wingbone'' on his iPhone 2' and 7/8 model number' instead?",comparative,"Android Central is a technology journalism website based in the United States, Canada, and the United Kingdom that covers the Android operating system.",,https://en.wikipedia.org/wiki/Android_Central,0.5,1.0,0.5,7438.8587474823
q_2dd199bd,Before using it commercial methods to ensure that solar cells stay good at Earth?,comparative,Solyndra was a manufacturer of cylindrical panels of copper indium gallium selenide (CIGS) thin film solar cells.,A hermethetic sealator designed in fluorochlute lights,https://en.wikipedia.org/wiki/Solyndra,1.0,1.0,0.9166666666666666,2476.712942123413
q_5641c4be,Was any type foter of living with cats during construction hours.a How may use it and their life expect to find?,comparative,"Microeconomics Microeconomics examines how entities, forming a market structure, interact within a market to create a market system.","They lived with rats, for an ancestor said, describing they enjoyed walking in it just when other humans took them all with!. Unlike other feral roddock homes they can merely look around out the block to have their day",https://en.wikipedia.org/wiki/Economics,0.0,0.0,0.0,11695.33371925354
q_04116545,"The writer think she may love working for his wife even on Monday through the day because we might as luck with that, which job the next Thursday that next Saturday belongs both male female job as part more?",comparative,Androgen receptor gene may predispose a father to impulsive and externalising behaviours (e.,"No, there no I Can. Currently, they work together every Tuesday through that Sunday and that is one night the following. On Thursday it turns two full weekends they'r working together from 4 and 5. The current days there were no jobs or events together, both day and evening the last Sunday I found I work.",https://en.wikipedia.org/wiki/Father_absence,0.0,0.0,0.0,14839.677095413208
q_a7b11863,"which emperor reign over world land on his behalf now is important in _ according Toegwercdt in Italy only.."" """" And whom has done not, it should still follow one thousand times the law for world. But with our common law system only its more, then why was one child allowed with?",comparative,"Distribution Orchids in the genus Peristylus are found in Japan, China, Mongolia, India, Indochina, Indonesia, Philippines, Malaysia, New Guinea, Polynesia and Australia.","Ancient Ruses and, most certainly in Central Papists or Ancient Turk .'. This statement is not relevant. For reference purposes alone",https://en.wikipedia.org/wiki/Peristylus,0.0,0.0,0.0,3931.4446449279785
q_db88b5e7,Does not mathematics involve mathematical observations?,comparative,"With the standard consensus that the laws of physics are universal and do not change with time, physics can be used to study things that would ordinarily be mired in uncertainty.",unusable quotation. Mathematics only,https://en.wikipedia.org/wiki/Physics,0.0,0.0,0.0,7578.824281692505
q_204e3550,"Of things published to celebrate holiday cards, at first people usually refer their names only, at home alone before leaving each group behind how quickly what groups were considered vulnerable. (What would describe whether your parents had good reason by writing notes next) How?",comparative,"Durkheim set up the first European department of sociology at the University of Bordeaux in 1895, publishing his Rules of the Sociological Method (1895).",I can,https://en.wikipedia.org/wiki/Sociology,0.0,1.0,0.0,4013.6616230010986
q_d8cbd124,"From 1975--1992 World Paraglidas was included more to 53,000 of each in what way after 1976 began as was happening 1887 year by 1980 or c 19 years since?",comparative,"Older participation Masters sport, senior sport, or veteran sport is an age category of sport, that usually contains age groups of those 35 and older.","18-78 - 1987. This item can no be amended, expanded or restricted as requested in Paraguater Reports above as the date they was first issued until they no more than 18 month prior from 1975 to 1869 when all other activities were now beginning as happened 26/09/2007 or 27/81/2009 to 28/09/1986)). No additional changes were required",https://en.wikipedia.org/wiki/Sport,0.0,0.0,0.0,11133.331298828125
q_15ab81d2,"At APODA.sylvesterie., each game gets what quality or grade listed or no at first screen, though its player takes something or at first is awarded how?",comparative,"This fashion goes by names like ""tech wear"", ""goth ninja"" or ""tech ninja"".",This answer be valid but be incomplete Please verify your list at more below. The purpose sentence,https://en.wikipedia.org/wiki/Cyberpunk,0.0,0.0,0.0,7405.788421630859
q_02872d2f,After finding his original papers and information is found how can their use end down .(nb); (ans = unrememberible: and is more accessible online is difficult as of 2008Accredited authors usually receive these and get back together more timetable information from writers which does most likely be not their responsibility (not sure they have it written explicitly for both versions?,comparative,"Despite setbacks, Smith continued publishing attacks, responding to Kingston's pamphlet with A Reply to an Unjust and Scandalous Libel in 1700.",unknowible information are difficulty. How the users can figure out who was editing what,https://en.wikipedia.org/wiki/Intelligence_literature,0.0,0.0,0.0,4950.949192047119
q_92481849,"Asked on social platforms of public school where what else might need better school environments under Obama Obama did Not answer that, and because people now find there in favor better teaching that also was made use of technology such programs of their state universities. For What would this affect as school environment on that front page for student parents?",comparative,The poet Ovid enjoyed this exercise more than the other final challenge — the controversia.,schoole,https://en.wikipedia.org/wiki/Historical_figure,0.0,1.0,0.0,7861.070394515991
q_2ff75d66,In both books how has it developed?,comparative,"Originally, these objects were elements or subsets of a given set; this has been extended to various objects, which establishes a strong link between combinatorics and other parts of discrete mathematics.","Originally exposed during cultural history ""at relatively lapidary period"" of the modern literary forms before it shifted into modern novel. ( ) Originally ""intheir existence had something that began arising later. "", it cannot bear evidence to confirm (or defend the inherently",https://en.wikipedia.org/wiki/Mathematics,0.0,1.0,0.0,10481.472730636597
q_75e18676,"Was either blue's most widely adopted in Japan'a in 1940 by or in 1944 by both men working against Hitler’ and German communistion over immigration.|Salmen Khan, 194-?",comparative,Another group of psychologists is employed in industrial and organizational settings.,"I said 1940 is an overridING issue that we still face on this issue. What can one conclude about which issue about this is incorrectly being listed? Can anybody provide specific and specific information please, can one-stop reporting all issues through this entire process ? I didnt do the work. It is purely an opinion of individuals we never discussed",https://en.wikipedia.org/wiki/Psychology,0.0,0.0,0.0,7999.610185623169
q_5bc82867,Fact10 has the youngest customer with 77% market and 7 more. (This comparemence percentage may depend (edtn)?,comparative,"Other networks, such as ABC, CBS, and NBC, were shown to have a slight liberal bias, however, their slant varied according to the political administration in power, whereas Fox News showed a strong conservative bias.",(nuclided percentage (es-gd.ga/oshtncp;,https://en.wikipedia.org/wiki/Political_bias,0.0,0.0,0.0,6176.183462142944
q_b9a4d0b3,"With all methods accepted from other countries, most cases don be described on both scale what must one accept because that method causes much inconvenience without evidence coming on the other, it just needs othed up money of what percentage do non people agree it only needs 4 weeks more until someone says this has finally been concluded?",comparative,"Moreover, their analysis showed that several studies did not fully disclose the origin of their samples; the authors offered a set of recommendations to editors and reviewers to reduce WEIRD bias.",You would expect the healthcare system with no reliable estimate on how things were as a cost would come along in the US cost was,https://en.wikipedia.org/wiki/Psychology,0.0,0.0,0.0,3238.361120223999
q_2781fb41,Where in Brazil have female government representatives attended university meetings during summer sessions according TOU meetings on topics similar within government institutions where female education reform was mentioned before UNIFCOs at regional meetings since 2003/04-2000 UEC officials responded not during winter days until 2004?,comparative,"In the law of evidence, consciousness of guilt is a type of circumstantial evidence that judges, prosecutors, and juries may consider when determining whether a defendant is guilty of a criminal offense.",It was unavailable,https://en.wikipedia.org/wiki/Consciousness_of_guilt,0.0,0.0,0.0,4063.00950050354
q_81096210,"It does work very effectively which has negative, and only has strong performances but good performers cannot play.How should I consider getting started regarding what happens following practice?",comparative,It's a behavior therapy technique that's based on operant conditioning.,Impirical musician improves (sometimes inside or (barronecular music,https://en.wikipedia.org/wiki/Outline_of_economics,0.0,0.0,0.0,4215.133190155029
q_b4c38452,What were human-toiball communities created from last 194 times the total annual production average while average domestic employment declined according only in 1997-recavant period?,comparative,with water Freshwater marsh – Low-lying and seasonally waterlogged land Slough (wetland) – Forested wetland Mangrove swamp – Shrub growing in brackish water Artificial geographic features Artificial geographic feature – a thing that was made by humans that may be indicated on a map.,World WCDI data. For the most recent adjusted result there've simply either an unchanged production/incent,https://en.wikipedia.org/wiki/Outline_of_geography,0.0,0.0,0.0,3402.982473373413
q_a84d6f1c,How often Do all Members Attend Congress without giving explanation the day before Christmas season commence?,inferential,"International political institutions on the international level include the International Criminal Court, the International Monetary Fund, and the World Trade Organization.",Yes. However it will seem possible I know everyone has something very to drink while you are not drunk. Therefore the first event will come first for members of all Democrats to have,https://en.wikipedia.org/wiki/Politics,0.0,0.0,0.0,5651.58224105835
q_0e00c57c,"Will movie review find these 2 acts well executed during time mentioned, TV or Cinema script and cinema work in this summary?",inferential,"Comedy of menace is the body of plays written by David Campton, Nigel Dennis, N.",No One knows this at some moments . Not likely when compared. The short for an I.A &/B film can easily exceed 250m lpm for film. Watching such film. You may only see these at first . But that may go amazingly long for film after film begins letting loose onto live-in screen in many places like theatre and movies are going strong from that spot alone for 20-plus-hour period. Watched the whole 30-60min sequence,https://en.wikipedia.org/wiki/Comedy_of_menace,0.0,0.0,0.0,9446.863174438477
q_88391d2d,As described earlier it has become most visible via Which film about human language and space life is not connected more in film as?,inferential,"Early on, cyberpunk was hailed as a radical departure from science-fiction standards and a new manifestation of vitality.",Mattel Film or Idrinch Trenowicc,https://en.wikipedia.org/wiki/Cyberpunk,0.0,0.0,0.0,3081.4380645751953
q_f27e6310,Name about something this scientist tried to figure in 10604200003800706 21064075079.?,inferential,Demand flow technology – Strategy for business processes Design technology – Use of technology for product design Digital newspaper technology Digital scent technology – Study of smelling things through a computer Domestic technology – Usage of applied science in houses Downhole oil–water separation technology Dual-use technology – Technology that can be used for both peaceful and military purposes Dynamic video memory technology Ecotechnology – Technology causing minimal ecological harm Educational technology – Use of technology in education to enhance learning and teaching Electric transportation technology – Vehicle propelled fully or mostly by electricityPages displaying short descriptions of redirect targets Electrical engineering technology Electrofluidic display technology – Paper-like display technologyPages displaying short descriptions of redirect targets Electron-beam technology – Devices using beams of free electrons Electrothermal-chemical technology – Plasma ignition of projectile propellent Enabling technology Energy applications of nanotechnology Energy security and renewable technology Energy technology – Methods bringing energy into productionPages displaying short descriptions of redirect targets Entertainment technology Environmental biotechnology – Biotechnology applied to the natural environment Environmental.,"No need or purpose it', and could save us on and over technology which we are supposed of using to make the world stronger",https://en.wikipedia.org/wiki/Outline_of_technology,1.0,0.0,1.0,4287.0848178863525
q_92daaa2e,"Ia A (Unit Development Plan), B, AND what position change does it help our city realize before 2010 the impact of all decisions was large scale and all wrong ways will prevail until 2034 B that I will assume B as important eb to economic growth in Chicago the result it offers E, G(S-F-d to both D of L A which both)C G D is not democrat; F D?",inferential,"In addition to all of the other subdisciplines of geography, GIS specialists must understand computer science and database systems.",A (Climating Rules Amendments ADDING MORE PEER STARTS IN RECOUNTURATURE AND CONEQUALIFIATION PROSPECTED TO THE LIVICE AND PRODUNCIATION,https://en.wikipedia.org/wiki/Geography,0.0,0.0,0.0,4510.159730911255
q_563bb149,The basic function associatedwith motion under electromagnetic disturbance of objects over millions?,inferential,Modern physics is a branch of physics that developed in the early 20th century and onward or branches greatly influenced by early 20th century physics.,I did not describe,https://en.wikipedia.org/wiki/Modern_physics,0.0,0.0,0.7,3351.9973754882812
q_0bf9f569,We would call one part community-aspect interaction social work (SOHRcir-cacu). This equate?,inferential,Sociology and applied sociology are connected to the professional and academic discipline of social work.,I no canober provide this sentence adequately answers based upon your own personal context,https://en.wikipedia.org/wiki/Sociology,1.0,0.0,1.0,4192.650318145752
q_3023823e,While using tonner knife for human eyes who should this animal most in danger are mentioned below as species the dinosaurs like when their last teeth in orbiting things on high objects would?,inferential,"Distribution Orchids in the genus Peristylus are found in Japan, China, Mongolia, India, Indochina, Indonesia, Philippines, Malaysia, New Guinea, Polynesia and Australia.",A chipod. B,https://en.wikipedia.org/wiki/Peristylus,0.0,1.0,0.0,2859.5004081726074
q_dedb2297,Who wrote it by this article that they might eat more cereal by hand during winter time by doing research before having chicken as lunch but in their family of?,inferential,"Taking c = ±6, we have the sum u + v + c to be 26 and 14, depending on the sign of ±6 taken, both of which do not fall within the sets D or S.",Horn . I doubt the above answer; there is information contained either somewhere or,https://en.wikipedia.org/wiki/Constructions_of_magic_squares,0.0,1.0,0.0,6496.022701263428
q_d0a9e65e,If some children got addicted because adults with mental ability lost ability?,inferential,"The latter, an aspect of public choice theory, models public-sector behaviour analogously to microeconomics, involving interactions of self-interested voters, politicians, and bureaucrats.",I did Not provide too detailed introductory terms or numerator positions I can tell this: This text in no,https://en.wikipedia.org/wiki/Economics,0.0,0.0,0.0,6574.346303939819
q_403f6a85,"Was inferritily not active upon exposure prior, meaning it only received?",inferential,"Whereas, the NDH complexes are responsible for providing a gateway for electrons to form an ETC.",I cannot ask this option.',https://en.wikipedia.org/wiki/Chlororespiration,0.0,0.0,0.0,4023.728609085083
q_92e2ac17,After their war has end there when to use landmine weapons which causes it when they cannot protect water which to not use water how have rivers?,inferential,Nor is it always the worse for the society that it was no part of it.,"It would have killed all native people as landmine could be found unexplorated at 3,000 tons/yan.",https://en.wikipedia.org/wiki/Economics,0.0,0.0,0.0,5799.780607223511
